Unnamed: 0,line_num,og_line_num,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames,latitude,longitude
2129,2322,54704,207777194,THE PHANTOM MINER (A STORY OF THE OLD GOLD DIGGING DAYS.),1878-09-16,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,653,N,Edition 1,Empty,Empty,https://nla.gov.au/nla.news-article207777194,https://nla.gov.au/nla.news-page22632803,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years, ""Well, I will relate a peculiar affair that happened on Tallmans Gully,in 1859."" We were all attention, and listened to the very",27.36240768432617,Empty,0,Empty,0,0,0,text/18780916-1052-207777194.txt,Empty,Empty,"V, Tallmans, Melbourne, Isaid, V, Ipgapies",-30.848333333333333,149.08444444444444
2130,2323,54707,207777270,THE PHANTOM MINER. (A STORY THE OLD GOLD DIGGING DAYS.),1878-09-04,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,768,N,Edition 4,Empty,Empty,https://nla.gov.au/nla.news-article207777270,https://nla.gov.au/nla.news-page22632647,"TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years.""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859."" We were all attention, and listened to the very",28.000804901123047,Empty,0,Empty,0,0,0,text/18780904-1052-207777270.txt,Empty,Empty,"Melbourne, Melbourne, Bngland",53,-2
2131,2324,54719,207777464,THE PHANTOM MINER. (A STORY OF THE OLD YELD DIGGING DAYS.),1878-09-21,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,679,N,Edition 3,Empty,Empty,https://nla.gov.au/nla.news-article207777464,https://nla.gov.au/nla.news-page22632891,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years. ""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859."" We were all attention, and listened to the very",27.33291244506836,Empty,0,Empty,0,0,0,text/18780921-1052-207777464.txt,Empty,Empty,".AND, J, MELBOURNE, MELBOURNE, ",-36.88929331,142.4026535
2132,2325,54726,207777655,THE PHANTOM MINER. (A STORY OF THE GOLD DIGGING DAYS.),1878-09-18,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,727,N,Edition 2,Empty,Empty,https://nla.gov.au/nla.news-article207777655,https://nla.gov.au/nla.news-page22632831,"""TELL you a ghost story,"" said my uncle Ned, a hale old, gentleman of 70 years. ""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859."" We were all attention, and listened to the very",27.98203659057617,Empty,0,Empty,0,0,0,text/18780918-1052-207777655.txt,Empty,Empty,"Wc, V, Theni, Y, Jiarid",-33.15486111,151.1648611
2133,2326,54727,207777684,"THE PHANTOM MINER. (A STORY OF THE OLD GOLD, DIGGING DAYS.)",1878-09-18,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,647,N,Edition 1,Empty,Empty,https://nla.gov.au/nla.news-article207777684,https://nla.gov.au/nla.news-page22632827,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years. ""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859. We were all attention, and listened to the very",27.40020751953125,Empty,0,Empty,0,0,0,text/18780918-1052-207777684.txt,Empty,Empty,"Collins, Omerchandise, Eiigland",-21.6,141.08333333333334
2134,2327,54747,207778242,THE PHANTOM MINER. (A STORY OF THE OLD GOLD DIGGING DAYS),1878-10-05,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,771,N,EDITION 1,Empty,Empty,https://nla.gov.au/nla.news-article207778242,https://nla.gov.au/nla.news-page22633051,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years. ""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859."" We were all attention, and listened to the very",27.28478240966797,Empty,0,Empty,0,0,0,text/18781005-1052-207778242.txt,Empty,Empty,"US, .AND, MELBOURNE, COLLINS, ",-36.88929331,142.4026535
2135,2328,54753,207778492,THE PHANTOM MINER.,1878-09-20,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,692,N,Edition 2,Empty,Empty,https://nla.gov.au/nla.news-article207778492,https://nla.gov.au/nla.news-page22632871,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years. ""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859."" We were all attention, and listened to the very",27.35005187988281,Empty,0,Empty,0,0,0,text/18780920-1052-207778492.txt,Empty,Empty,".AND, MELBOIIRNC, YOUJVILI, ,AND,  .AND",-36.88929331,142.4026535
2136,2329,54759,207778680,THE PHANTOM MINER. (A STORY OF THE OLD GOLD DIGGING DAYS.).,1878-09-14,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,735,N,Edition 1,Empty,Empty,https://nla.gov.au/nla.news-article207778680,https://nla.gov.au/nla.news-page22632775,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years. ""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859."" We wove all attention, and listened to the very",27.396713256835938,Empty,0,Empty,0,0,0,text/18780914-1052-207778680.txt,Empty,Empty,"Tallmans, Melbourne, Melbourne, Idiayc, Mo",-30.848333333333333,149.08444444444444
2137,2330,54766,207778797,THE PHANTOM MINER. (A STORY OF THE OLD DIGGING DAYS.),1878-09-07,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,709,N,Edition 3,Empty,Empty,https://nla.gov.au/nla.news-article207778797,https://nla.gov.au/nla.news-page22632691,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years. ""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859."" We were all attention, and listened to the very",28.04663848876953,Empty,0,Empty,0,0,0,text/18780907-1052-207778797.txt,Empty,Empty,".AND, MELBOURNE, .AND, _IN, DH7, ",-36.88929331,142.4026535
2138,2331,54776,207779005,THE PHANTOME MINER. (A STORY OF OLD GOLD DIGGING DAYS.),1878-09-19,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,722,N,Edition 5,Empty,Empty,https://nla.gov.au/nla.news-article207779005,https://nla.gov.au/nla.news-page22632863,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years. ""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859."" We were all attention, and listened to the very",28.02198028564453,Empty,0,Empty,0,0,0,text/18780919-1052-207779005.txt,Empty,Empty,"VFFOUR, .AND, HIET-TQ, -HAND, ",-37.814973,144.964078
2139,2332,54796,207779557,THE PHANTOM MINER. (A STORY OF THE OLD GOLD DIGGING DAY.),1878-09-27,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,822,N,Edition 2,Empty,Empty,https://nla.gov.au/nla.news-article207779557,https://nla.gov.au/nla.news-page22632987,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years. """"Well, I related a peculiar affair that happened on Tallmans Gully, in 1859. We were all attention and listened to the very",28.045372009277344,Empty,0,Empty,0,0,0,text/18780927-1052-207779557.txt,Empty,Empty,,Empty,Empty
2140,2333,54953,207786123,ON SPIRITUAL RELIGION.,1877-01-20,6,1050,"The Protestant Standard (Sydney, NSW : 1869 - 1895)",Article,691,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207786123,https://nla.gov.au/nla.news-page22640877,"At the re-opening of the Abbey Church, Paisley, fin August last, after it had been closed for two months for alterations, the Very Rev. A. P. Stanley, Dean of Westminster preached",8.67102336883545,Empty,0,Empty,0,0,0,text/18770120-1050-207786123.txt,Empty,Empty,"DEAN, , PRESBYTERIAN, MICHAEL, ANGELO, .AND, AAIY, FRENCH, NORMAN, CHRISTIANITY, SPIRIT, GERMAN",-37.46708322,144.0337539
2141,2334,54983,207787566,CAPTURE OF A. GHOST.,1876-03-04,2,1050,"The Protestant Standard (Sydney, NSW : 1869 - 1895)",Article,584,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207787566,https://nla.gov.au/nla.news-page22640358,"Hampton Wick has for some time been placed in a state of considerable alarm, owing to a series of attacks made with stones and other missiles upon the windows of the inhabitants,",184.9817047119141,Empty,0,Empty,0,0,0,text/18760304-1050-207787566.txt,Empty,Empty,"September, Park Rood, Buekland",-34.7408387,136.0088047
2142,2335,55046,207789864,THE SPIRIT OF GOD AND THE SPIRIT OF DEMONS. (TO THE EDITORS OF THE PROTESTANT STANDARD.),1878-03-16,6,1050,"The Protestant Standard (Sydney, NSW : 1869 - 1895)",Article,2781,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207789864,https://nla.gov.au/nla.news-page22641601,"SIRS,--When the Apostle Paul and his eight or nine fellow-helpers were preaching the Gospel of the Blessed God, they exemplified, by their lives, that they not only believed all they",4.258960723876953,Empty,0,Empty,0,0,0,text/18780316-1050-207789864.txt,Empty,Empty,"Him, God, God, 'and, Avhich, Christ Jesus, Gospel, St. Paul, Avliat, Devil, Christian, Devil, Christ, Christ, Beloved, Jesus, Christ, Truth, Lord, Jesus, Acts, God, God, Apostles, God, Ephesians, God, God, Avhich, Himself, Avhich, Shis, Christian, Christ Jesus",-33.79009156,150.9233811
2143,2336,55076,207790740,MORE GHOST STORIES UNVEILED.,1879-04-26,9,1050,"The Protestant Standard (Sydney, NSW : 1869 - 1895)",Article,1289,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207790740,https://nla.gov.au/nla.news-page22642322,"On the above subject, a correspondent sends us the following:-- A few years ago I removed into a new and larger house, with a young family. Some",185.75991821289065,Empty,0,Empty,0,0,0,text/18790426-1050-207790740.txt,Empty,Empty,"Red, 'mutton, Dublin, West Indies",-42.00467,146.34499
2144,2337,55101,207798851,MR. HENNIKER HEATON AND HIS GHOST.,1889-03-23,4,1050,"The Protestant Standard (Sydney, NSW : 1869 - 1895)",Article,1274,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207798851,https://nla.gov.au/nla.news-page22643520,"Mr. Robert Dennis (says a London press telegram) sued Mr. Henniker Heaton, M.P., for Canterbury, for the recovery of £500, alleged to be due to him",158.37220764160156,Empty,0,Empty,0,0,0,text/18890323-1050-207798851.txt,Empty,Empty,", TIMES, SYDNEY, ENGLAND, ENGLAND, AUSTRALIAN, ENGLAND, AUSTRALIA, , IRISH, BYRNE, ENGLAND, ENGLAND, JUBILEE, ENGLAND, ST. PETER, BORNE, Â£4000, ITALY, Â£4000, BORNE, Â£2000, ITALY, Â£3200, CARDINALS, Â£80,000, MASK, ROME, BOMANISM, BORNE",-28.981666666666666,151.71777777777777
2145,2338,55154,207806767,THE GHOST STILL WALKS,1895-12-07,4,1049,"The Bird O' Freedom (Sydney, NSW : 1891 - 1896)",Article,253,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207806767,https://nla.gov.au/nla.news-page22647802,"SPIRITUALISM.-- Public Seance To-night, 8 o'clock. Sixpence. Spirit friends will control. We thought that spiritualism was as",185.090560913086,Empty,0,Empty,0,0,0,text/18951207-1049-207806767.txt,Empty,Empty,Cissie,-33.64833333333333,150.56777777777776
2146,2339,55156,207806808,YELLOW JIMMIES PHANTOM,1895-12-28,3,1049,"The Bird O' Freedom (Sydney, NSW : 1891 - 1896)",Article,1195,Y,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207806808,https://nla.gov.au/nla.news-page22647833,"""JACK!"" No answer. I was devouring the story of ""Fisher's Ghost."" "" Jock !"" in a higher key.",40.60538482666016,Empty,0,Empty,0,0,0,text/18951228-1049-207806808.txt,Empty,Empty,"O, N, Dutch, Summer, Bossio, Fisher, Australia",-32.715,152.13444444444443
2147,2340,55173,207807707,"SPOOK HUNTING. GHOSTS I HAVE MET. MODERN ""SPIRITUALISM"" EXPOSED. TABLE-RAPPING AND SLATE-WRITING SPIRITS. PSYCHIC ROT. THE MEDIUM UNMASKED. EXTRAORDINARY PHENOMENA. THE SECRET EXPLAINED--HOW WE CAUGHT THE GHOST--AND ""BUST"" A BUDDING CIRCLE.",1894-08-25,4,1049,"The Bird O' Freedom (Sydney, NSW : 1891 - 1896)",Article,3786,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207807707,https://nla.gov.au/nla.news-page22647256,"The ghost has played an important part in human history. The ""boo"" man which haunts the brain of the over-gorged savage, the common or churchyard ghost, and",51.316680908203125,Empty,0,Empty,0,0,0,text/18940825-1049-207807707.txt,Empty,Empty,"ENGLAND, BUDDEN, BILLY, WHITHOR, JORDAN, EUROPEAN, , HINDOO, SPIRITS, SYDNEY, BILLY",53,-2
2148,2341,55182,207808279,JACK MARTIN'S GHOST.,1893-08-19,3,1049,"The Bird O' Freedom (Sydney, NSW : 1891 - 1896)",Article,1653,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207808279,https://nla.gov.au/nla.news-page22646823,"We were sitting before the fire in Jack Martin's snug little crib in Forest. Lodge one evening last week, when the conversation turned on the topic of burglars and",202.9393310546875,Empty,0,Empty,0,0,0,text/18930819-1049-207808279.txt,Empty,Empty,"Jack, Forest, North, .and, Burke, Sydney, Sydney, Bright",-31.573333333333334,151.73444444444442
2149,2342,55219,207810279,"EVIL SPIRITS; OR, THE HAUNTED HOUSE.",1893-11-18,3,1049,"The Bird O' Freedom (Sydney, NSW : 1891 - 1896)",Article,693,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207810279,https://nla.gov.au/nla.news-page22646927,"On our coast, somewhere between George's Fiver and Bradley's Bead, stood, some time ago, a weatherboard cottage, which had for years remained untenanted",13.657462120056152,Empty,0,Empty,0,0,0,text/18931118-1049-207810279.txt,Empty,Empty,"Sydney, Bnshan, Caledonian, St. Yincont, Sydney",-33.865,151.2094444
2150,2343,55228,207822120,A RICHMOND GHOST.,1877-06-20,4,232,The Ballarat Courier (Vic. : 1869 - 1886; 1914 - 1918),Article,311,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207822120,https://nla.gov.au/nla.news-page22744817,"The Richmond, Virginis. Whig of the 26th says: -- A rumor has been in circulation in the city, for several weeks past that has caused no little nervousness among the superstitions, especially",203.4266357421875,Empty,0,Empty,0,0,0,text/18770620-232-207822120.txt,Empty,Empty,,Empty,Empty
2151,2344,55229,207822326,"""HAVE YOU SEEN THE GHOST?""",1877-01-13,4,232,The Ballarat Courier (Vic. : 1869 - 1886; 1914 - 1918),Article,561,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207822326,https://nla.gov.au/nla.news-page22744300,"Castlemaine has a ""real ghost,"" in which supernatural wonder our contemporary the Mail has a half-concealed belief. This is what that journal says of the facts:-- ""The gentleman who saw the",170.5379180908203,Empty,0,Empty,0,0,0,text/18770113-232-207822326.txt,Empty,Empty,"Seeing, White, Blue, Oovetoa, Iris",-34.75297,139.56979
2152,2345,55277,207898760,THE DAY OF REST. THE HOLY SPIRIT.,1897-07-03,6 S,966,"Evening Journal (Adelaide, SA : 1869 - 1912)",Article,2006,N,ONE O'CLOCK EDITION,Empty,Empty,https://nla.gov.au/nla.news-article207898760,https://nla.gov.au/nla.news-page22402641,"A SERMON by the Rev. HENRY G. NICHOLLS, of Clayton Church, Kensington, Adelaide. “ When the comforter, advocate, or helper is came, whom I will send unto you from the Father,",12.655046463012695,Empty,0,Empty,0,0,0,text/18970703-966-207898760.txt,Empty,Empty,"Adelaide, Father, Church, Church, God, God, Memsriam, Tertoleian, St., Candlish, God, New, New, God, God, God, God, Spirit, Spirit, Spirit, Spirit, Spirit, Spirit, Christ, Christ, Spirit, Christ, Christ, Spirit, Christian, Candlish, Candlish, Father, Me, Mine, Sabellius, Truth, Truth, Me, Roman, Christ, Sovereignty, Spirit, God, Christ",-34.92464526,138.5999107
2153,2346,55301,207904492,AN EXPOSURE OF GHOSTS.,1897-09-25,5,966,"Evening Journal (Adelaide, SA : 1869 - 1912)",Article,272,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207904492,https://nla.gov.au/nla.news-page22403014,How to lay a ghost was the useful subject of a letter written by Mr. Frederick Wicks in the Times on August 20. it may be safely commended to the attention of the Psychical,31.809589385986328,Empty,0,Empty,0,0,0,text/18970925-966-207904492.txt,Empty,Empty,,Empty,Empty
2154,2347,55304,207904914,A LINCOLNSHIRE GHOST. GRUESOME DISCOVERY AT A FARMHOUSE.,1897-10-02,5,966,"Evening Journal (Adelaide, SA : 1869 - 1912)",Article,583,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article207904914,https://nla.gov.au/nla.news-page22403042,"From Halton Holerate, a village near Spilsbury, Lincolnshire, comes a quaint ghost story, bringing with it, however, an air of reality in the form of authoritative details",138.91030883789062,Empty,0,Empty,0,0,0,text/18971002-966-207904914.txt,Empty,Empty,"Spilsbury, Lincolnshire, Lincoln",-29.9376085,148.0031605
2155,2348,55443,208181540,"THE MYSTERIES OF CRIME; OR, THE EXPERIENCES OF AN EDINBURGH DETECTIVE.—NO. XXX. [PUBLISHED BY SPECIAL ARRANGEMENT WITH THE AUTHOR.] SPIRIT NELLY'S MISSION.",1877-01-22,2 S,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,6115,N,SECOND EDITION.,Empty,Empty,https://nla.gov.au/nla.news-article208181540,https://nla.gov.au/nla.news-page22771322,"Did you ever, gentle reader, in your wanderings come unexpectedly on alone flower, rearing its wee head in neglect and obscurity, and seeming to have no particular mission",2.696840286254883,Empty,0,Empty,1,0,0,text/18770122-1093-208181540.txt,Empty,Empty,"Author, Human, Tmust, Kate, Nelly, West Bow, Greenmarhet, Bridge, Rats, Blacket-place, Nelly, Kissed, Mm, Lstruckyou, Yon, Australia, Spirit",-26.66666667,146.6
2156,2349,55445,208181955,"THE MYSTERIES OF CRIME; OR, THE EXPERIENCES OF AN EDINBURGH DETECTIVE.—NO. XXXII. [PUBLISHED BY SPECIAL ARRANGEMENT WITH THE AUTHOR.] MCSWEENY AMONG THE SPIRITS.",1877-02-05,2 S,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,5037,N,SECOND EDITION.,Empty,Empty,https://nla.gov.au/nla.news-article208181955,https://nla.gov.au/nla.news-page22771370,The reader who has so patiently accompanied me thus far will have a pretty good guess as to what position I am likely to take up in regard to the so-called,3.021617889404297,Empty,0,Empty,1,0,0,text/18770205-1093-208181955.txt,Empty,Empty,"AUTHOR, EDINBURGH, AUSTRALIA, EDINBURGH, EDINBURGH, AMERICAN, , AMERICAN, MEDIUM, PRINCE, PERTH, HONOR, EPHRSARA, NO, , , SCOTCH, ENGLISH, AMERICAN, ATLEAST",-27.53036,120.27668
2157,2350,55541,208200617,THE PHANTOM[?]MINER. (A STORY OF THE OLD GOLD DIGGING DAYS.),1878-08-29,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,756,N,Edition 2,Empty,Empty,https://nla.gov.au/nla.news-article208200617,https://nla.gov.au/nla.news-page22638628,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years. "" Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859."" We were all attention, and listened to the very",27.242332458496094,Empty,0,Empty,0,0,0,text/18780829-1052-208200617.txt,Empty,Empty,"Melbourne, Melbourne, Collins, Bngl.and",-21.6,141.08333333333334
2158,2351,55582,208202157,THE PHANTOMINER (A STORY OF THE OLD GOLD DIGGING DAYS.),1878-08-27,3 S,1052,"The Lorgnette (Melbourne, Vic. : 1878 - 1898)",Article,705,N,Edition 2,Empty,Empty,https://nla.gov.au/nla.news-article208202157,https://nla.gov.au/nla.news-page22638594,"""TELL you a ghost story,"" said my uncle Ned, a hale old gentleman of 70 years.""Well, I will relate a peculiar affair that happened on Tallmans Gully, in 1859.""We were all attention, and listened to the very",27.256336212158203,Empty,0,Empty,0,0,0,text/18780827-1052-208202157.txt,Empty,Empty,"TALLMANS, MELBOURNE, MELBOURNE, DAYID, ",-33.30431,118.90038
2159,2356,55773,208286712,"SELECTED POETRY. THE WHITE MOUNTAINS.  [THE INDIANS SUPPOSED THAT THESE MOUNTAINS WERE THE RESIDENCE OF SOME POWERFUL SPIRITS, AND IN CONSEQUENCE NEVER ASCENDED THEM]",1884-12-17,2 S,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,430,N,HALF-PAST ONE O'CLOCK EDITION.,Empty,Empty,https://nla.gov.au/nla.news-article208286712,https://nla.gov.au/nla.news-page22864696,"Grey searcher of the upper air, There's sunshine oe thy ancient walls, A crown upon thy forehead bare, A flash upon thy waterfalls,",10.368093490600586,Empty,0,Empty,0,0,0,text/18841217-1093-208286712.txt,Empty,Empty,"Indians, Indian, Indian, Indian, Grey",-34.14843142,150.2011764
2160,2359,55847,208291854,MESWEENY AS A GHOST.,1894-03-02,3 S,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,3901,N,SECOND EDITION,Empty,Empty,https://nla.gov.au/nla.news-article208291854,https://nla.gov.au/nla.news-page22878067,A draper in Queensferry-street named Galbraith was one evening in August surprised to bear someone moving in the warehouse at the back of his shop after supposing that all his,171.4124755859375,Empty,0,Empty,1,0,0,text/18940302-1093-208291854.txt,Empty,Empty,"Bay, August, Hugh, Barney, Scotch, Iraoo, Hawkins, Hawkins, Gerrout, Christie, Charlotte, Edinburgh, Ireland, Hawkins, Glasgow",-32.49564,137.78554
2161,2361,55856,208295158,"CABLE MESSAGES. [BY SUBMARINE TELEGRAPH.] [RECEIVED BETWEEN 8.42 AND 10.46 A.M ON WEDNESDAY.] BUYING A GHOST. AN ENTHUSIASTIC ANTIQUARIAN A FLAW IN HISTORY. LONDON, APRIL 17.",1894-04-18,2 S,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,235,N,SECOND EDITION,Empty,Empty,https://nla.gov.au/nla.news-article208295158,https://nla.gov.au/nla.news-page22878248,"Mr. Hall, a gentleman who takes a deep interest in antiquarian researches, recently purchased from the Earl of Abingdon a property on which stood what were",59.593505859375,Empty,0,Empty,0,0,0,text/18940418-1093-208295158.txt,Empty,Empty,"HISTORY, ",-33.864053,151.212448
2162,2362,55871,208299642,A LECTURE ON GHOSTS.,1893-10-18,3 S,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,398,N,SECOND EDITION,Empty,Empty,https://nla.gov.au/nla.news-article208299642,https://nla.gov.au/nla.news-page22877534,"There was a large attendance at the Albert Hall on Tuesday night, when the Rev. G. E. Wheatley lectured on ""Ghosts, or the fallacies that frighten anti-refcrmers."" Mr. T. Price,",10.624513626098633,Empty,0,Empty,0,0,0,text/18931018-1093-208299642.txt,Empty,Empty,Utopian,52.630857,4.474895
2163,2363,55892,208306397,"THE MYSTERIES OF CRIME; OR, THE EXPERIENCES OF AN EDINBURGH DETECTIVE.—NO. X. [PUBLISHED BY SPECIAL ARRANGEMENT WITH THE AUTHOR.] THE GHOST OF THE RING.",1876-09-04,3 S,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,5712,N,SECOND EDITION.,Empty,Empty,https://nla.gov.au/nla.news-article208306397,https://nla.gov.au/nla.news-page22869926,"I have no belief in ghosts, nor any sympathy with stories of mystical appearances, supernatural visitations, warnings, and so forth. I consider that the man who either invents",66.98690795898438,Empty,0,Empty,1,0,0,text/18760904-1093-208306397.txt,Empty,Empty,"AUTHOR, INDIA, INDIA, HINDOSTANEE, TRUE, HOLYROOD, IFHEWASASNIMBLEASMYGRAND, DUNIOE, GOOD, CAPTAIN, CAPTAIN, EASTERN, CAPTAIN,  GAELIC, CAPTAIN, SPANISH, CAPTAIN, CAPTAIN, CAPTAIN, CAPTAIN, PARKS",-27.53036,120.27668
2164,2364,55898,208307825,"THE MYSTERIES OF CRIME; OR, THE EXPERIENCES OF AN EDINBURGH DETECTIVE.—NO. XVII. [PUBLISHED BY SPECIAL ARRANGEMENT WITH THE AUTHOR.] MCSWEENEY AND HIS GHOST.",1876-10-30,3 S,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,6373,N,SECOND EDITION.,Empty,Empty,https://nla.gov.au/nla.news-article208307825,https://nla.gov.au/nla.news-page22870118,"The man who figures in the following sketch deserved to rise in the profession; but he didn't. No, like thousands more, he had his genius, or ingenuity, nipped in the",67.14089965820312,Empty,0,Empty,1,0,0,text/18761030-1093-208307825.txt,Empty,Empty,"Author, Cain, Haynes, Morningside, St., St, Wanklyn, Hay, Glasgow, Crocus, Terence, Crocus, Wvnd, Honor, Americy, Honor, Honor, Americy, Morningside",-26.66666667,146.6
2165,2365,55939,208320155,"""TO MAKE YOUR FLESH CREEP. SOME PRIZE GHOSTS FROM MR. STEAD'S COLLECTION.",1892-01-02,2,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,2566,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article208320155,https://nla.gov.au/nla.news-page22874693,"""Real Ghost Stories"" is Mr. Stead's latest publication. Here are some of them THE CLAIRVOYANT AND THE MORDERER. The idea of using the clairvoyant as a",31.88937759399414,Empty,0,Empty,0,0,0,text/18920102-1093-208320155.txt,Empty,Empty,"Swedish, Wissefjerda, terror-stricken, Grey, Antwerp, Girvan, Ayrshire",-37.81649189999996,144.95857850000004
2166,2366,55944,208321098,GHOSTS IN THE TEMPLE.,1892-01-16,2,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,250,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article208321098,https://nla.gov.au/nla.news-page22874751,"The London correspondent of the Manchester Courier writes:—Christmas is undoubtedly the time for ghosts, and very appropriately a strange story reaches me from one of the",14.733203887939451,Empty,0,Empty,0,0,0,text/18920116-1093-208321098.txt,Empty,Empty,", COURT",-20.46923,116.69911
2167,2367,55958,208326195,"THE WINDSOR MURDER. DINHAM VILLA DOOMED. A LIVERPOOL GHOST, LONDON, MARCH 25, 6.15 A.M.",1892-03-26,3,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,184,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article208326195,https://nla.gov.au/nla.news-page22875032,"Rainhill is still thronged by crowds of people, who have come from all parts of the United Kingdom to look at the scene of the murders which have now been",92.09890747070312,Empty,0,Empty,0,0,0,text/18920326-1093-208326195.txt,Empty,Empty,", GREAT BRITAIN, LIVERPOOL",-37.6170845,145.9815216
2168,2368,55960,208326281,"THE WINDSOR MURDER. A GHOSTLY POLICEMAN. FALSE NEWS OF A CONFESSION. LONDON, MARCH 25, 5.25 P.M.",1892-03-28,3,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,429,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article208326281,https://nla.gov.au/nla.news-page22875036,"A policeman is constantly stationed at Dinham Villa, Rainhill, in order to protect it from the mob of loafers who are constantly hanging about the house.",1.90743887424469,Empty,0,Empty,0,0,0,text/18920328-1093-208326281.txt,Empty,Empty,", , WHITE, WILLIAMS, , RIPPER, SCOTLAND, GREAT, RIPPER, ENGLAND, AUSTRALIA",-33.44,151.18444444444444
2169,2369,55961,208326887,THE GHOST HUNT.,1892-04-06,3,1093,"The Express and Telegraph (Adelaide, SA : 1867 - 1922)",Article,2867,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article208326887,https://nla.gov.au/nla.news-page22875072,"They were four cousins—Jim and Bessie Dodd, Dudley and Ada Day. The boys were about sixteen years old; their sisters were a year or two younger. They had come from",203.68136596679688,Empty,0,Empty,0,0,0,text/18920406-1093-208326887.txt,Empty,Empty,"Norman, Ada, Btrange",-17.67027777777778,141.07916666666665
