,line_num,og_line_num,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
1186,1300,27760,159435952,SPIRITUALISM PUBLICLY DISCUSSED.,1872-08-10,15,821,Adelaide Observer (SA : 1843 - 1904),Article,4531,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159435952,https://nla.gov.au/nla.news-page18790414,Between 400 and 500 persons assembled in the supper room of the Town Hail last evening (July 12) to hear a public discussion on spiritualisms. Mr. David Blair was to speak,3.2322654724121094,Empty,0,Empty,0,0,0,text/18720810-821-159435952.txt,Empty,Empty,"FRENCH, NEW, GREELEY, TOWN HALL, GREELEY, UNITED STATES, CHRISTENDOM, YORK, MORGAN, CORNKILL, SCOTCH, SANDHURST, SPIRITUALISM, BACION, SPIRITISM, SPIRITUALISM, SPIRITISM, AMERICAN, GREELEY, MYSTERIOUS-HAND, AMERICA, , POLYTECHNIC"
1187,1301,27850,159468846,THE PHANTOM FUNERAL.,1873-04-05,14,821,Adelaide Observer (SA : 1843 - 1904),Article,2026,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159468846,https://nla.gov.au/nla.news-page18790961,"'Tis a number of years back, when the writer's boyhood was spent in a nook of the West of England, a place where vessels—boats, barges, and such like craft—were not",1.391884207725525,Empty,1,2020-10-31T11:20:34Z,0,0,0,text/18730405-821-159468846.txt,Empty,Empty,"WEST, ENGLAND, LA, , BRITAIN, FRENCH"
1188,1302,28007,159513658,TALES AND SKETCHES. THE SEXTON'S GHOST STORY.  [FROM ONCE A WEEK.],1867-10-05,7,821,Adelaide Observer (SA : 1843 - 1904),Article,1324,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159513658,https://nla.gov.au/nla.news-page18800337,"""Ever since I took my place as sexton of the church at F—n, I had, till afore yesterday, believed in what I heard men speak of as ghosts. I am, as you know, doctor, not",116.33625793457033,Empty,0,Empty,0,0,0,text/18671005-821-159513658.txt,Empty,Empty,"Sales, Mitlrgaye, White, White"
1189,1303,28082,159528860,"MISCELLANEOUS. ""GHOSTS FROM THE BATTLE-FIELD.""",1871-02-04,11,821,Adelaide Observer (SA : 1843 - 1904),Article,736,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159528860,https://nla.gov.au/nla.news-page18822887,"The Paris correspondent of the Daily Telegraph gives the following highly-coloured account of the return of a few troops from the war:—""There were from 150 to 200",4.1325364112854,Empty,0,Empty,0,0,0,text/18710204-821-159528860.txt,Empty,Empty,"PARIS, EASTERN RAILWAY, GRENELLE, , GERMAN, WOERTH, TURCO, BAVARIAN"
1190,1304,28123,159538291,THE STORY-TELLER. MISS TWEED'S GHOST S[?]ORY. A TALE FOR THE PEOPLE.,1889-10-26,42,821,Adelaide Observer (SA : 1843 - 1904),Article,3842,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159538291,https://nla.gov.au/nla.news-page18932795,"She did not tell the story very often. In the first place the was a woman of few words, who loved better to listen than to talk; and in the second place few people",105.04547119140624,Empty,0,Empty,0,0,0,text/18891026-821-159538291.txt,Empty,Empty,"PEACE, HILLEBIRE, AMY, TWEEDS, , AMY, NOEL, , , UNOLE WILLIAM, NOEL, H, MADAME, MADAME, IRONSIDE, LORDSHIP, MADAME, OB, JANE, BPARE, INVAIN, MADAME, "
1191,1305,28196,159554877,THE DAY OF REST. MODERN SPIRITUALISM.,1890-11-08,5,821,Adelaide Observer (SA : 1843 - 1904),Article,4140,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159554877,https://nla.gov.au/nla.news-page18935372,"""Behold, there is a woman that hath a familiar spirit at Endor. And Saul disguised himself, and put on other raiment, and he went, and two men with him, and they came to the woman by night;",1.216820478439331,Empty,0,Empty,0,0,0,text/18901108-821-159554877.txt,Empty,Empty,"SAUL, ISRAEL, ENDOR, AMERICA, HYDESVIILE, NEW, UNITED STATES, WISCONSIN, CHID, ENDOR, CHRISTIAN, CHRIST, HEAVEN, FOXES, SENATORS, GOVERNORS, UNITED STATES, , EUROPE, UNITED STATES, QUARAN, BELLERUE HBSPITAL, BROADWAY TABERNACLE, , GADAREAN, GALILEE, CHRISTIAN, CHRISTIANITY, CHRISTIAN, ILIA, CHRISTIANITY, GOD, MOSES, LORD, CHRISTIAN, CHURCH, CHRISTIAN, CHRISTIAN, DIVINE, ENOOR, GOD, CHRIST"
1192,1306,28200,159555654,ECHOES AND RE-ECHOES. SPIRITUALISTIC TEA MEETING.,1890-11-22,26,821,Adelaide Observer (SA : 1843 - 1904),Article,1047,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159555654,https://nla.gov.au/nla.news-page18935489,"The first tea meeting, of the spiritualists was held the other night, and several who were not there in the body were present in the spirit. Mr. Fogg gave the toast of ""Spirits,"" and",12.035486221313477,Empty,0,Empty,0,0,0,text/18901122-821-159555654.txt,Empty,Empty,"HAMLET, HAMLET, IRASCIBLYÂ€, SOOT, FLANDERS, SERINGAPATAM, WATERLOO, NUISANCES, AFRICA, M.L.C.,  CROSS, PAR"
1193,1307,28233,159561700,THE STORY-TELLER. THE GHOST OF THE WALLABY ROCK.,1883-05-05,41,821,Adelaide Observer (SA : 1843 - 1904),Article,1972,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159561700,https://nla.gov.au/nla.news-page18936622,"Some years ago I was in charge of a sheeprun some hundreds of miles from Adelaide, when I determined to send a flock to a part of the ran where there was a fine spring",130.99661254882812,Empty,0,Empty,0,0,2,text/18830505-821-159561700.txt,Empty,Empty,"Adelaide, Hanover, German, Old, Fred"
1194,1308,28244,160085579,THE BOHEMIAN. ON SPIRITUAL MANIFESTATIONS.,1883-07-21,41,821,Adelaide Observer (SA : 1843 - 1904),Article,3318,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160085579,https://nla.gov.au/nla.news-page18937154,The reason that I have written so little of late is not that I am Honorary Secretary to the Social Organization Amendment Company. The S.O.A.C. does not occupy so very,3.817678451538086,Empty,0,Empty,0,0,0,text/18830721-821-160085579.txt,Empty,Empty,"SISYPHUS, BOHEMIAN, LAGERBIER, CEYLON, AMERICA, ITALY, NIHILISM, WESLEY, SLOTH, ORATOR, ALDERMAN, CHRISTIAN, CAMEL, CAMEL, CAMEL, WESLEYAN, CHEESE, , COLLEGE, CAMEL, TUDOR, SLOTH, CAMEL, , CAMEL, LAGERBIER, SLOTH, CYNIC, SLOTH, ORATOR, SMUGGLER, CYNIC, CAMEL, WESLEYAN, BOHEMIAN"
1195,1310,28320,160099616,"CHILDREN'S COLUMN. JERSEYS, OR THE GIRLS' GHOST.",1884-08-09,44,821,Adelaide Observer (SA : 1843 - 1904),Article,2971,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160099616,https://nla.gov.au/nla.news-page18939872,"""Now, my lads and lasses, we must hurry, or we shall never empty this portfolio. Find easy places, and I will read several to-night; we are so early, there will be time enough,""",148.51498413085938,Empty,0,Empty,0,0,0,text/18840809-821-160099616.txt,Empty,Empty,"CHILDREN, ST, CORDELIA, , MASSACHUSETTS, NEW, , GERMAN, CORDY, BRISK"
1196,1311,28321,160099862,"CHILDREN'S COLUMN. JERSEYS, OR THE GIRLS' GHOST.  (CONTINUED.)",1884-08-16,44,821,Adelaide Observer (SA : 1843 - 1904),Article,2144,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160099862,https://nla.gov.au/nla.news-page18939920,"Pitchers of fresh milk took the place of tea and coffee; cake and pie were rarely seen, but better bread, plain puddings, and plenty of fruit.",138.3452606201172,Empty,0,Empty,0,0,0,text/18840816-821-160099862.txt,Empty,Empty,"CHILDREN, St, Julia, Julia, Julia, Myra, Camphor"
1197,1312,28323,160100245,"CHILDREN'S COLUMN. JERSEYS, OR THE GIRLS' GHOST. (CONCLUDED.)",1884-08-23,43,821,Adelaide Observer (SA : 1843 - 1904),Article,2098,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160100245,https://nla.gov.au/nla.news-page18939967,"The oath of silence was well kept, but lessons suffered and so did sleep; for the excitement was great, especially in the morning, when the wat[?]ners reported the events of",139.08912658691406,Empty,0,Empty,0,0,0,text/18840823-821-160100245.txt,Empty,Empty,"CHILDREN, White, Julia, Julia, ghoBta, Cordy, Julia"
1198,1313,28324,160100443,"THE PASTORAL DISTRICTS OF THE FAR NORTH. NO. VII.  ON THE ROAD —HUNDREDS OF BALDINA, MONGOLATA, AND REES.—A CHANGE OF COUNTRY.—THE RAINFALL LINE. —KETCHOWLA. — SALTBUSH PLAINS. — QUARTZ AND IRONSTONE.—A SEA OF SCRUB.—AUSTIN'S DAM.—A GHOSTLY SCARE.—RESERVOIR EXCAVATED BY STEAMPOWER.—ORATAN RUN.—THE IRONSTONE NOB.—FLOOD-MARKS.",1884-08-30,9,821,Adelaide Observer (SA : 1843 - 1904),Article,6676,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160100443,https://nla.gov.au/nla.news-page18939981,"And now, if the reader be pleased to accompany me, I will ask him to jump into an imaginary trap and we will set our faces towards the saltbush country. While he is",1.1423050165176392,Empty,6,2023-01-01T11:20:06Z,0,0,0,text/18840830-821-160100443.txt,Empty,Empty,"Baldina, Kooringa, Baldina, Mongolata, Kooringa, Spencer, Ketchowla, Jane, Burra, North, Austin, Eastern Plains, Austin, North Dam, Govern, Fandappa, Bingle, Paratoo, America, Brobdignogian, Wallaby, Crown, Anabama, Epsom, Murray, Christian, North, North, Northern, North, Anabama, Anabama, Davenborough, Ket, North, Borne, Sir, New, Mutooroo, Â£24,600"
1199,1314,28326,160101222,THE STORY-TELLER. MR. HEAPHY'S GHOST.,1884-09-20,42,821,Adelaide Observer (SA : 1843 - 1904),Article,2946,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160101222,https://nla.gov.au/nla.news-page18940158,"Of all the remarkable stories of the alleged appearance of ghosts, none professing to be actually true has ever surpassed that which the late well-known London artist—Mr.",159.05810546875,Empty,0,Empty,0,0,0,text/18840920-821-160101222.txt,Empty,Empty,", DICKENS, DICKENS, SEPTEMPER, BAYING, BET, , YORK, , YORK, , PETERBOROUGH, CHURCH, , LINCOLNSHIRE"
1200,1315,28327,160101448,"THE STORY-TELLER. MR. HEAPHY'S GHOST.  (CONCLUDED,)",1884-09-27,42,821,Adelaide Observer (SA : 1843 - 1904),Article,2409,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160101448,https://nla.gov.au/nla.news-page18940206,"Soon after the incident narrated above theartistfound himself accidentallycompelled to pass a night at Litchfield, the train which brought him there having arrived just too.",147.5009307861328,Empty,0,Empty,0,0,0,text/18840927-821-160101448.txt,Empty,Empty,"LITCHFIELD, LITCHFIELD, FAIRBARN, , LON"
1201,1316,28344,160104357,LUNATIC LYRICS. NO. 21. THE FAMILY GHOSTS.,1884-12-06,26,821,Adelaide Observer (SA : 1843 - 1904),Article,426,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160104357,https://nla.gov.au/nla.news-page18940670,"Country people are apt to boast Of owning a good old family ghost; But the Hilton-Hiltons, of Halton Hoo, Were the proud possessors, I'm told, of two,",31.428905487060547,Empty,0,Empty,0,0,0,text/18841206-821-160104357.txt,Empty,Empty,LYRICS
1202,1317,28357,160105015,TREMAINE'S WIFE: A GHOST STORY.,1884-12-27,12 S,821,Adelaide Observer (SA : 1843 - 1904),Article,6087,N,Empty,NEW YEAR SUPPLEMENT TO The Adelaide Observer.,Empty,https://nla.gov.au/nla.news-article160105015,https://nla.gov.au/nla.news-page18940865,"I am the incumbent of a suburban parish in the east of London. The majority of my parishioners are clerks in City warehouses, who go into town every morning by train or",170.65557861328125,Empty,0,Empty,0,0,0,text/18841227-821-160105015.txt,Empty,Empty,"AUTHOR, , CITY, ST., CORNWALL, ST., CORN, , , , STRAND, BATH, MB, , LAW, THANK, CONSTANCE, ST. SERVANE, SPANISH, CORNWALL, BOUNDS, CORNWALL, KYNANCE, ST, ST., PENZANCE, ST., , CORNWALL, MARIAN, MARIAN, BATH, MARIAN, ST., ST."
1203,1318,28374,160112909,RAINFORD'S GHOST ENTERTAINMENT.,1878-08-17,21,821,Adelaide Observer (SA : 1843 - 1904),Article,415,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160112909,https://nla.gov.au/nla.news-page18906817,"There was a good attendance at White's Rooms Monday evening, when Mr. J. H. Rainford presented a new phantasmagorical entertainment for the first time in Adelaide. Notwithstanding",203.5839080810547,Empty,0,Empty,0,0,0,text/18780817-821-160112909.txt,Empty,Empty,"White, Adelaide, Pepper, Mephistophelian"
1204,1319,28396,160119276,"A NEW SPIRITUALIST SENSATION. LONDON, JANUARY 17.",1879-03-22,13,821,Adelaide Observer (SA : 1843 - 1904),Article,3049,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160119276,https://nla.gov.au/nla.news-page18907533,"Happening to be in Edinburgh lately, I had the pleasure of assisting at a seance of antispiritualists, which is causing curses both load and deep among the mediums. The",4.031642913818359,Empty,0,Empty,0,0,0,text/18790322-821-160119276.txt,Empty,Empty,"LONDON, EDINBURGH, AMERICAN, WASH, SPIRITUALISM, FRASER, AMERICA, , LONDON, DARWIN, AMERICA, WESTERN UNION, LONDON, , BOSTON, ENGLAND, EDINBURGH, TAIT, PRESBYTERIAN, RUTHER, ADELAIDE, EDINBURGH, LONDON"
1205,1320,28474,160139541,THE GHOSTLY DIGGER.,1880-12-25,38,821,Adelaide Observer (SA : 1843 - 1904),Article,2404,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160139541,https://nla.gov.au/nla.news-page18910568,"I wish to make a confession. I'm not a believer in ghosts. I never saw one. Yet there's a circumstance happened in my life that I can't explain—try my best. I'm not a learned man,",11.905450820922852,Empty,0,Empty,0,0,0,text/18801225-821-160139541.txt,Empty,Empty,"Melbourne, Melbourne, Inglewood, Daly, Daly, Ioglewood"
1206,1321,28494,160143614,"THE SKETCHER. AUSTRALIAN EXPERIENCES.  HOW I PLATED THE GHOST, AND ADDED MYSELF TO THE POPULATION OF VICTORIA.",1881-04-16,41,821,Adelaide Observer (SA : 1843 - 1904),Article,2014,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160143614,https://nla.gov.au/nla.news-page18911292,"I am afraid I am always destined to be what I have always been—a roving, thriftless vagabond. At least, everybody who knows me says so. Still, I am but a single member of a large",88.01968383789062,Empty,0,Empty,0,0,0,text/18810416-821-160143614.txt,Empty,Empty,"VICTOUIA, , DUTCH, , BOYS, AUSTRALIAN, BINDEC, NAUTILUS, ST., OS, AUSTRALIA, SANDRIDGE, AUSTRALIAN"
1207,1322,28538,160152312,THE GHOSTLIE GOOSE. A LAY OF XMAS,1881-12-24,43,821,Adelaide Observer (SA : 1843 - 1904),Article,415,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160152312,https://nla.gov.au/nla.news-page18912970,"Ye cruell cooke alackaday Didde seize a tender goose, And toe thette tender goose didde say, ""Thy lyfe's no farther use.",10.362225532531738,Empty,0,Empty,0,0,0,text/18811224-821-160152312.txt,Empty,Empty,"Steele, Thatte, Full"
1208,1325,28761,160727139,THE STORY-TELLER. THE WHITE DOG. A GHOST STORY.,1892-01-16,42,821,Adelaide Observer (SA : 1843 - 1904),Article,5391,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160727139,https://nla.gov.au/nla.news-page18920644,It was the early morning of Christmas Day. The clock of the nearest church boomed out the hour of 3. Immediately afterwards the big clock in the hall followed its example in a,129.94662475585938,Empty,0,Empty,0,0,0,text/18920116-821-160727139.txt,Empty,Empty,", AC, ^AND, PAIL, GHOST, BOHEMIAN, PARIS, HAMPSTEAD, BINCE, GHOST, GERMAN, STRAND, PASTEUR, BUM"
1209,1326,28779,160730451,THE HUMORIST. TRUE GHOST STORIES. AUTHENTICATED BY LUKE SHARP.,1892-01-09,44,821,Adelaide Observer (SA : 1843 - 1904),Article,1755,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160730451,https://nla.gov.au/nla.news-page18920598,"Emulating the example of the Christmas number of the Review, of Reviews I have concluded to place before the public certain ghost stories which I have been at some pains to",129.75555419921875,Empty,0,Empty,0,0,0,text/18920109-821-160730451.txt,Empty,Empty,"LIMITED, CHRISTMAS, , YARMOUTH, GREAT BRITAIN, GOVERN, SCOTLAND YARD, BLEMBORO, BLEMBORO1 HOUSE, SCOTLAND, TAMMAS"
1210,1327,28798,160733805,THE STORY-TELLER. TIM THE MISER AND HIS DONKEY. A LANCASHIRE GHOST STORY.,1885-01-10,42,821,Adelaide Observer (SA : 1843 - 1904),Article,2472,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160733805,https://nla.gov.au/nla.news-page18940966,"""Neaw then, owd wench,"" said Bill Sykes, a cotton operative in the town of Roohdale, to his buxom wife Betsy, ""Poo thy cheer nearer t' hob. It's Christmas Eve, and",105.2291259765625,Empty,0,Empty,0,0,0,text/18850110-821-160733805.txt,Empty,Empty,"Roohdale, Skeleton, Bleep"
1211,1328,28931,160761453,"THE CRADOCK GHOST. CRADOCK, MAY 17.",1887-05-21,37,821,Adelaide Observer (SA : 1843 - 1904),Article,1276,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160761453,https://nla.gov.au/nla.news-page18926598,"On Saturday, May 14. Mr. A. Mitchell, accompanied by Mr. C. R. Richardson, proceeded from Cradock to Yanyarrie determined as far as was possible to investigate",159.28189086914062,Empty,0,Empty,0,0,0,text/18870521-821-160761453.txt,Empty,Empty,"Cradock, Teetulpa, Schulz, Bilence, Sissy, Christian"
1212,1329,28937,160762191,"THE ""GHOST"" STORY.",1887-06-04,31,821,Adelaide Observer (SA : 1843 - 1904),Article,447,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160762191,https://nla.gov.au/nla.news-page18926688,"The Blackrock correspondent of the Northern Argus writes on May 24:—""Since the 17th inst. the residents of this part have been in a state of great",202.47999572753903,Empty,0,Empty,0,0,0,text/18870604-821-160762191.txt,Empty,Empty,"Northern Argus, Cradock, Bide, Eurilpa"
1213,1330,28942,160762684,THE CRADCCK GHOST SCARE.,1887-06-11,7,821,Adelaide Observer (SA : 1843 - 1904),Article,6466,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160762684,https://nla.gov.au/nla.news-page18926712,We have received from Mr. Kirkham Evans the following with reference to the Cradock ghost mystery:- For more than a month the North has been,184.9480133056641,Empty,0,Empty,0,0,0,text/18870611-821-160762684.txt,Empty,Empty,"NORTH, CRADOCK, PORT AUGUSTA, BTORE, BLACKROCK, WEDNES, BLACKROCK, PETERSBURG, PETERSBURG HOTEL, WESTON, ENGLISH, ADELAIDE, SOUTH AUSTRALIA, RAILWAY, RAILWAY, HUNDREDS, MB, , ENGLAND, SOUTH AUSTRALIA, CITY POLICE, NORWICH, ENGLAND, MELBOURNE, , SYDNEY, , SYDNEY, CAPE, SURGEON, CHILD, NOR, VIRGINIA, HANDYSIDE, MUNDALLA, HUNDRED, WIRREGA, BNRRA, NORTHERN ARGUE, TEETULPA, SOUTH AUSTRALIA, MACOLESFIELD, ONKAPA, GORDON, COLERAINE, SOUTH EASTERN STAR, VALIUM, SOUTH, SOUTH AUSTRALIAN, BRITISH, ADELAIDE, MANAGER, CHAMBERS, COURT, HUNDRED, MACCLESFIELD, MOUNT, , ST. PETERSBURG, GREAT, SKIER, FINLAND, SOSTED, MISSISSIPPI, NO"
1214,1331,28944,160762902,THE YANYARRIE GHOST.,1887-06-18,39,821,Adelaide Observer (SA : 1843 - 1904),Article,209,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160762902,https://nla.gov.au/nla.news-page18926792,"Thou unwelcome visitant of ghostly form, Dast thou mistook thy way? Why travel here? How dare thou wonder forth and give alarm? Thou knowest well this world is not thy sphere.",203.42662048339844,Empty,0,Empty,1,0,0,text/18870618-821-160762902.txt,Empty,Empty,None
1215,1332,28945,160763009,"THE CRADOCK ""GHOST."" HAMMOND, JUNE 15.",1887-06-18,31,821,Adelaide Observer (SA : 1843 - 1904),Article,91,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160763009,https://nla.gov.au/nla.news-page18926784,"A number of people assembled here to-day to hear the informations against the Hamdorf family, bat the cases were not brought on, M.C. Thomas stating",158.11920166015625,Empty,0,Empty,0,0,0,text/18870618-821-160763009.txt,Empty,Empty,None
1216,1333,28949,160763089,THE CRADOCK GHOST. TO THE EDITOR.,1887-06-18,27,821,Adelaide Observer (SA : 1843 - 1904),Article,697,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160763089,https://nla.gov.au/nla.news-page18926780,"Sir—I see by the columns of your paper that we have to deal with two more such as Shegog, namely, Evans and Jones, who, like Shegog, after they had seen the child could",158.67929077148438,Empty,0,Empty,0,0,0,text/18870618-821-160763089.txt,Empty,Empty,"Shegog, Evans"
1217,1334,28972,160766668,A BLACK GHOST.,1887-12-24,9 S,821,Adelaide Observer (SA : 1843 - 1904),Article,2915,N,Empty,CHRISTMAS SUPPLEMENT TO The Adelaide Observer,Empty,https://nla.gov.au/nla.news-article160766668,https://nla.gov.au/nla.news-page18928127,"During a residence of two years in India, I, Fred Martin, made many acquaintances amongst the natives. I had gone to India through sheer curiosity. I had bronght",203.6818084716797,Empty,0,Empty,0,0,0,text/18871224-821-160766668.txt,Empty,Empty,"INDIA, INDIA, INDIA, ST., AUSTRALIA, LORD, , INDIA, ENGLAND, PARK, INDIAN, INDIA, CALCUTTA, INDIA, ENGLISH, BTREET, CALCUTTA, PARK, PARK-BTREET"
1218,1335,28987,160769624,"TME CRADOCK GHOST. TO THE EDITOR,",1887-07-23,27,821,Adelaide Observer (SA : 1843 - 1904),Article,246,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160769624,https://nla.gov.au/nla.news-page18927049,Sir—Will you allow me space to correct Mr. Jones's statement in reference to the smelling-salts or hartshorn that he used pretty freely instead of his thumb and knife?,159.1461181640625,Empty,0,Empty,0,0,0,text/18870723-821-160769624.txt,Empty,Empty,Frenoh
1219,1336,29013,160775071,THE STORY-TELLER. THE GHOST OF A CHANCE.,1888-03-24,42,821,Adelaide Observer (SA : 1843 - 1904),Article,3618,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160775071,https://nla.gov.au/nla.news-page18928769,"In literal truth it was that only, yet it haunted me with most ghost-like persistence. It worried me through the sleepless hours of the night, and danced between me and the",138.97293090820312,Empty,0,Empty,0,0,0,text/18880324-821-160775071.txt,Empty,Empty,"EVELYN, EVELYN, AMERICAN, EVELYN, BANK, BHALL, ERRINGTON, , GERALD"
1220,1337,29018,160775998,THE STORY-TELLER. GHOSTS ON THE OCEAN.,1888-04-14,43,821,Adelaide Observer (SA : 1843 - 1904),Article,3156,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160775998,https://nla.gov.au/nla.news-page18928914,"In the twenty years of my seafearing life I had two experiences with haunted ships. The term may provoke a smile, but if there are haunted houses why shouldn't there be",5.936602592468262,Empty,0,Empty,0,0,0,text/18880414-821-160775998.txt,Empty,Empty,"ENGLISH, LIVERPOOL, BOSTON, BOSTON, NEW, , BAILOR, BTERN, GRAVES, BT, CAPTAIN, LIVER"
1221,1338,29034,160780100,THE GHOST OF HAMLET'S FATHER.,1888-07-21,26,821,Adelaide Observer (SA : 1843 - 1904),Article,578,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160780100,https://nla.gov.au/nla.news-page18929574,"It may have been the mixed pickles or the ""got 'em again,"" or otherwise, but I saw the ghost of Hamlet's father, and found him in very agreeable spirits.",171.2469482421875,Empty,0,Empty,0,0,0,text/18880721-821-160780100.txt,Empty,Empty,"Hamlet, Mephistopholes, Hamlet, Bay"
1222,1339,29051,160786586,THE GHOST OF THE PRINCE RUPERT.,1888-12-22,8 S,821,Adelaide Observer (SA : 1843 - 1904),Article,5282,N,Empty,CHRISTMAS SUPPLEMENT TO The Adelaide Observer.,Empty,https://nla.gov.au/nla.news-article160786586,https://nla.gov.au/nla.news-page18930645,"""Ahoy, there, shoy I Ship shoy!"" ""Mr. Wilson,"" said the skinper, putting his head up the hatchway, ""what's this darned row about?""",158.5567626953125,Empty,0,Empty,0,0,0,text/18881222-821-160786586.txt,Empty,Empty,"BHAVE, SOUTH ATLANTIO, BRITISH ISLES, DUTCHMEN, DUTCH, SOUTH ATLANTIC, SAN FRAN, NORTH COUNTRY, SOUTH POLE, BIO, BIO, RIO, RIO, IRISH, SAORA, PORT COSTA, SAN FRANOISOO, QUEENSTOWN, , NEW, NELLIE, CHI, CHIPS, BTEM, BRITISH, DUTCH, CHIPS, SCRIPTURE, DUMLEY, LANDLADY"
1223,1340,29053,160786613,THE STORY-TELLER. AN AUSTRALIAN GHOST STORY.,1888-12-22,25,821,Adelaide Observer (SA : 1843 - 1904),Article,2695,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160786613,https://nla.gov.au/nla.news-page18930629,"Old Thompson 1s surely well known everywhere. He is such a very hospitable old gentleman, and has such a genial manner, and such a marvellous faculty for yarning, that I",147.4110565185547,Empty,0,Empty,0,0,0,text/18881222-821-160786613.txt,Empty,Empty,"Setts, Bhow, Che, Prince, Taurus"
1224,1341,29070,160790238,THE DAY OF REST. SPIRITUAL KNOWLEDGE AND ITS PRACTICAL RESULTS.,1889-03-02,6,821,Adelaide Observer (SA : 1843 - 1904),Article,3699,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160790238,https://nla.gov.au/nla.news-page18931105,"""For this cause we also, since the day we heard it. do not cease to pray for you, and to desire that ye might be filled with the knowledge of His will in all wisdom and spiritual understanding; that ye might",3.4950523376464844,Empty,0,Empty,0,0,0,text/18890302-821-160790238.txt,Empty,Empty,"CHRISTIAN, COLOSTIAN, CHRISTIAN, OOD, GOD, GOD, JESUS, ISRAEL, GOD, CHRIST, HIA, LORD, JESUS, GOD, ISRAEL, , INDIA"
1225,1342,29078,160792989,"MR. HANNIKER HEATON AND HIS ""GHOST."" LONDON, MARCH 13.",1889-03-16,28,821,Adelaide Observer (SA : 1843 - 1904),Article,160,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160792989,https://nla.gov.au/nla.news-page18931223,"In the Court to-day a journalist named Robert Dennis sued Mr. J. Henniker Heaton, the well-known New South Wales colonist and member of the House",130.1783905029297,Empty,0,Empty,0,0,0,text/18890316-821-160792989.txt,Empty,Empty,", "
1226,1343,29116,160801074,POETRY. THE GHOST OF A DREAM.,1892-12-10,43,821,Adelaide Observer (SA : 1843 - 1904),Article,425,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article160801074,https://nla.gov.au/nla.news-page18922916,"""Mary, look at the sunset over the hillsSee the rose on the snow, and the fiery gold Touching the summit and gilding the floating clouds",158.69049072265625,Empty,0,Empty,0,0,0,text/18921210-821-160801074.txt,Empty,Empty,"POETRY, Egyptian, Much, Frark, European"
1227,1344,29118,160801443,THE GHOST AT THE RED FARM.,1892-12-17,14 S,821,Adelaide Observer (SA : 1843 - 1904),Article,5053,N,Empty,CHRISTMAS SUPPLEMENT TO The Adelaide Observer,Empty,https://nla.gov.au/nla.news-article160801443,https://nla.gov.au/nla.news-page18922975,"The Red Farm is a quiet old house standing in a solitary spot in Berkshire. It is a very long drive from the nearest market town, but that market town when reached is but a brief",158.2084503173828,Empty,1,2018-05-21T01:35:13Z,1,0,0,text/18921217-821-160801443.txt,Empty,Empty,"WARSAW, BERKSHIRE, , ENGLISH, LUCY, FRANK, LUCY, BIMPLE, FIELDING, FRANK, LUKE, DESMOND, DESMOND, LUOY, , LUCY, LUCY, EUROPE, LUCY, JDOWNSTAIRS"
