Unnamed: 0,line_num,og_line_num,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames,latitude,longitude
3291,3573,81698,270713032,THS SPECTRE CAPTAIN. QUEER ACTS OF A GHOST WHICH HAUNTS A STEAMER IN BROOKLYN BASIN.,1891-04-04,1 S,769,The Woodend Star (Vic. : 1888 - 1942),Article,757,N,Empty,SUPPLEMENT TO THE WOODEND STAR,Empty,https://nla.gov.au/nla.news-article270713032,https://nla.gov.au/nla.news-page30400664,"“I’ll never, go out near the old Taber again,” said a well-known boatman of East. Oakland one Sunday as ho looked towards the black hulk of the steamship William Taber,",96.0225830078125,Empty,0,Empty,0,0,0,text/18910404-769-270713032.txt,Empty,Empty,"Brooklyn Basin, East, Oakland, Iran, Lhore, Bubstnnco, Brooklyn, Ilia, Oakland Creek, Victoria, Seattle",-34.92879,138.53473
3292,3574,81700,270713300,CONVICT DAYS VAN DIEMAN’S LAND. TRUE CHRONICLES. [ALL RIGHTS RESERVED.] NO. 6. THE GHOST OF DEADMAN'S ISLE.,1891-05-30,2 S,769,The Woodend Star (Vic. : 1888 - 1942),Article,2821,N,Empty,SUPPLEMENT TO THE WOODEND STAR,Empty,https://nla.gov.au/nla.news-article270713300,https://nla.gov.au/nla.news-page30400710,"It has been said that British history is [?]nshrined in Westminster Abbey and Saint Pauls. The great men, who sleep beneath their marble tablets in these venerable",85.14761352539062,Empty,0,Empty,0,0,0,text/18910530-769-270713300.txt,Empty,Empty,"BRITISH, PORT, PORT ARTHUR,  OCEAN, PORT ARTHUR, IRANIAN, .-AND, PORT ARTHUR, FRANCE, HOLLAND, ENGLAND, TREMAYNE, HULL, LAND, HOBART, HOBART TOWN, PENFOLD, PORT ARTHUR, PORT, PORT ARTHUR, FRENCH, FRENCH, MALAHIDC, FRENCH",-27.9384,121.23974
3293,3576,81730,270716110,"CONVICT DAYS, VAN DIEMAN'S LAND. TRUE CERONICLES. [ALL RIGHTS RESERVED.] NO. 7. LAYING THE PHANTOM.",1891-06-06,2 S,769,The Woodend Star (Vic. : 1888 - 1942),Article,2778,N,Empty,SUPPLEMENT TO THE WOODEND STAR,Empty,https://nla.gov.au/nla.news-article270716110,https://nla.gov.au/nla.news-page30400719,"[?] Eyre listened attentively next morning to the report of the young effiecre, regarding the vision they had seen on. the island cemetery. He did not believe, for",10.621642112731934,Empty,0,Empty,0,0,0,text/18910606-769-270716110.txt,Empty,Empty,"TI7J, TRENCH, SATAN, TRE, , TRENCH, PENFOLD, SUPERINTEN, NO, ARGUS, ARGUS, GREEVESTO, PENFOLD, GREAT, BECRET, TRENCH",-34.38166666666667,148.4511111111111
3294,3577,81774,270767570,THE GHOST ON THE DOCTOR'S DOORSTEP. (A TRUE STORY.),1883-04-25,1 S,302,Williamstown Advertiser (Vic. : 1875 - 1954),Article,400,N,Empty,Supplement to the Williamstown Advertiser,Empty,https://nla.gov.au/nla.news-article270767570,https://nla.gov.au/nla.news-page30452922,"""Last Christmas Eve is a twelvemonth it was, sir, if I remember rightly. The missus, you see, had been laid up for a week or two through the cold weather, and there had been a deal of extry",130.7635955810547,Empty,0,Empty,0,0,0,text/18830425-302-270767570.txt,Empty,Empty,Bridget,-33.95797,116.141
3295,3578,81800,270803039,THE HEAD MAN OF VARLEY GRANGE. A GHOST STORY.,1889-12-24,3,769,The Woodend Star (Vic. : 1888 - 1942),Article,1299,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article270803039,https://nla.gov.au/nla.news-page30404371,"“Hallo Jack! where are you off to? Going down to the governor's for Christmas?” Jack Darent, who was in my old regiment, stood drawing on his dogskin gloves upon the",130.7664031982422,Empty,0,Empty,0,0,0,text/18891224-769-270803039.txt,Empty,Empty,"FRESH-, WESTERNSHIRE, BENEDICT, WESTERNSHIRE, , Â€˜INTO, BELLA, WESTERUSLIIRE",-31.57611111111111,159.0756111111111
3296,3579,81808,270803745,THE DEAD MAN OF VARLEY GRANGE. A GHOST STORY.,1889-12-31,3,769,The Woodend Star (Vic. : 1888 - 1942),Article,1278,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article270803745,https://nla.gov.au/nla.news-page30404375,"“ You cannot mean it, FRED""! Varley Grange! why it has not been inhabited for ten years; and the last time— Oh! do you remember those poor people who took it.'",130.5924530029297,Empty,0,Empty,0,0,0,text/18891231-769-270803745.txt,Empty,Empty,"Bella, Children, Guards, Caehemife, Us",-38.17446318,144.567224
3297,3580,81834,270827610,A SCIENTIFIC GHOST.,1891-08-22,4,302,Williamstown Advertiser (Vic. : 1875 - 1954),Article,1395,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article270827610,https://nla.gov.au/nla.news-page30443829,"""I am positive I have a soul; nor can all the books with which materialists have pestered the world ever convince me of the contrary.” When he wrote these words,",202.6637725830078,Empty,0,Empty,0,0,0,text/18910822-302-270827610.txt,Empty,Empty,", , , NAUVOO, MORMON, THUMMITN, BROWNING, , BUCH",-30.30913,152.026038
3298,3581,81859,270890168,ONE OF SIR RICHARD OWEN’S GHOST STORIES.,1893-03-11,4,302,Williamstown Advertiser (Vic. : 1875 - 1954),Article,561,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article270890168,https://nla.gov.au/nla.news-page30440330,"Sir Richard Owen, writes a correspondent, had two remarkable ghost stories, which it was a high privilege to hear him relate. The one about to be",139.05703735351562,Empty,0,Empty,0,0,0,text/18930311-302-270890168.txt,Empty,Empty,West India Islands,-30.01788722,153.2707825
3299,3582,81864,270890955,""" MARLEY'S GHOST.""",1894-12-15,2,302,Williamstown Advertiser (Vic. : 1875 - 1954),Article,748,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article270890955,https://nla.gov.au/nla.news-page30440713,"by the Rev. Hector Ferguson, who is well and favorably known to Williamstown audicences. Mr Style M.P.had undertaken to preside, but was unable to fullil the",224.3059539794922,Empty,0,Empty,0,0,0,text/18941215-302-270890955.txt,Empty,Empty,"WIILIAINSTOWN, SHAKESPERIAN, DICKENS, , TRAVERS",-37.86113317,144.885254
3300,3583,81876,270893614,AN ENIGMA INDEED. WAS IT THE BABY’S GHOST?,1893-07-01,4,302,Williamstown Advertiser (Vic. : 1875 - 1954),Article,781,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article270893614,https://nla.gov.au/nla.news-page30440407,In Good Words Mr W. Canton published a very remarkable article made up of extracts from letters of a friend now dead. This friend lost his,129.88587951660156,Empty,0,Empty,0,0,0,text/18930701-302-270893614.txt,Empty,Empty,Good,-10.562777777777779,142.15972222222223
3301,3584,81901,270965474,SPIRITUAL WIVES,1876-05-06,6,701,Wagga Wagga Express (NSW : 1875 - 1876; 1879; 1890; 1892 - 1917),Article,912,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article270965474,https://nla.gov.au/nla.news-page30677114,THE depressed state of the manufacturing business is again illustrated by the closing of what was generally supposed to be a large and flourishing,7.497913360595703,Empty,0,Empty,0,0,0,text/18760506-701-270965474.txt,Empty,Empty,"CITY, RARNPLE, CHITTENDEN, TIONED-, INDIAN, CHITTENDEN, CHITTENDEN, UTAH,  TIMES",-35.28135,149.12865
3302,3585,81936,270999308,RURAL GHOST-LORE.,1879-08-02,3,302,Williamstown Advertiser (Vic. : 1875 - 1954),Article,478,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article270999308,https://nla.gov.au/nla.news-page30447723,"THE belief in the power of certain persons to rule the planets is profound; so profound that neither ridicule, argument, nor authority will shake it in the minds of the",203.91949462890625,Empty,0,Empty,0,0,0,text/18790802-302-270999308.txt,Empty,Empty,,Empty,Empty
3303,3586,81981,271013345,ORIGINAL POETRY. THE GHOST OF LITTLE SNOWY CREEK.,1894-03-15,3,616,Upper Murray and Mitta Herald (Vic. : 1885 - 1955),Article,177,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article271013345,https://nla.gov.au/nla.news-page30232228,"Of all the things that roam this earth, The thing we dread the most, That silent, gliding, noiseless thing— A restless, flitting ghost.",138.5188751220703,Empty,0,Empty,0,0,0,text/18940315-616-271013345.txt,Empty,Empty,Eskdale,-27.148611111111112,152.23444444444442
3304,3587,81998,271088111,LORD LYTTELTON’S GHOST.,1875-03-27,4,382,Wagga Wagga Express and Murrumbidgee District Advertiser (NSW : 1858 - 1859; 1866; 1872 - 1875),Article,3044,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article271088111,https://nla.gov.au/nla.news-page30688997,"IN his Tales of Our Great Families,” now publishing, Mr. Edward Walford gives versions of the Lord Lyttelton ghost story, from original papers which",185.16929626464844,Empty,0,Empty,0,0,0,text/18750327-382-271088111.txt,Empty,Empty,".IRELAND, LORDS, EPSOM, IRISH, ENGLISH, LYTTELTON, WORCESTERSHIRE, 'AND, -AND, KENT, FRENCH, DARTFORD, HEAVEN, JINDALEE, KIMO, JINDALEE, SYDNEY, STRONG, ADELAIDE, VICTORIAN, TASMANIA, MELBOURNE, , , SOUTH AUSTRALIA, SOUTH AUSTRALIAN, MELANESIA, HURDLE, NEW CALEDONIA, BALADE, CARLYLE, MADRID, NORTH, MADRID, CHINA",-32.53722222,115.7408333
3305,3588,82012,271093816,THE GHOST IN THE CLASS.,1875-01-20,4,382,Wagga Wagga Express and Murrumbidgee District Advertiser (NSW : 1858 - 1859; 1866; 1872 - 1875),Article,3006,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article271093816,https://nla.gov.au/nla.news-page30688908,"THE following is taken from Mr. Whitworth’s Christmas book, and is we think, a fair specimen of the tales of which we took notice last week.",171.7204132080078,Empty,0,Empty,0,0,0,text/18750120-382-271093816.txt,Empty,Empty,"TASMANIA, BY-AND, -AND, HEAVEN, SIR, SPANISH, JETURN, KALE, STOCKADE, MASTHER, , MASTHER, KATE, EARTH",-42,146.75
3306,3589,82150,27271375,FACTS AND FANCIES. THE GHOSTS,1872-06-15,6,42,"The Queenslander (Brisbane, Qld. : 1866 - 1939)",Article,1478,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article27271375,https://nla.gov.au/nla.news-page2534437,"THE night was drear; the clouded moon Shed forth a misty light: And all around was wrapt in gloom, Beneath that starless night.",4.488302230834961,Empty,0,Empty,0,0,0,text/18720615-42-27271375.txt,Empty,Empty,"BOOTXD, WESTERN, BRIMSTONE, SERGEANT, SERGEANT, VAGUH, MADAGATCAR, TOMATAVE, HIGHLAND, TAYSIDE, DUNCAN, TEXAS, TEXAS, TEXAT, EHII, FRENCHMAN, FRENCHMAN",-36.12358325,143.7514837
3307,3590,82173,27275993,SCIENCE AND SPIRITUALISM.,1873-05-17,6,42,"The Queenslander (Brisbane, Qld. : 1866 - 1939)",Article,1528,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article27275993,https://nla.gov.au/nla.news-page2236014,"THE Times has recently had a controversy on Science add Spiritualism. As very little new could be said on the question, pretty much the same statements have been made, and facts, if",5.976620674133301,Empty,10,2022-03-18T13:23:15Z,0,0,0,text/18730517-42-27275993.txt,Empty,Empty,"Science, Science, Indian, Egyptian",-37.831502,144.892843
3308,3591,82219,27444932,RAISING OF A SPIRIT,1843-07-05,3,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,2075,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article27444932,https://nla.gov.au/nla.news-page2050683,"While the last sheet of the foregoing work (says Professor Finke) was in the press, I received the following account of the pretended raising of a spirit, with a",16.103919982910156,Empty,9,2021-04-19T13:34:50Z,0,0,0,text/18430705-41-27444932.txt,Empty,Empty,"SWEDENBORG, , RABBI, ROMAN, RABBI, HEBREW, GERMAN, RABBI, ",-22.75537,114.40497
3309,3592,82220,27444988,"NARRATIVE OF THE PRETENDED RAISING OF A SPIRIT. CONCLUDED FROM THE ""REGISTER"" OF WEDNESDAY, JULY 5.",1843-07-12,4,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,1222,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article27444988,https://nla.gov.au/nla.news-page2050692,"The quiet melancholy deportment of the impostor served his cause more effectually than any boasting would have done, is it led to the notion of enthusiasm rather",17.057994842529297,Empty,4,2021-04-19T14:15:57Z,0,0,0,text/18430712-41-27444988.txt,Empty,Empty,Rabbi,-37.92774,140.67969
3310,3593,82236,27451642,OPTICAL DELUSIONS AND GHOSTS.,1845-12-27,4,41,"South Australian Register (Adelaide, SA : 1839 - 1900)",Article,2257,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article27451642,https://nla.gov.au/nla.news-page2286025,"It may be laid down as a general maxim, that any one who thinks he has seen a ghost, may take the vision as a symptom that his bodily health is deranged. Let him, therefore,",31.428905487060547,Empty,1,2011-12-18T04:53:04Z,0,0,0,text/18451227-41-27451642.txt,Empty,Empty,"EUROPE, ENGLAND, ITALY, GERMANY, , AUGSBOURG, WATERLOO, LONG, PHYSICIAN, LUTHER, EASTERN",-37.812911,144.971095
3311,3594,82358,28353585,DISPUTED OWNERSHIP OF TEE GHOST.,1887-01-22,8,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,297,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article28353585,https://nla.gov.au/nla.news-page1397745,"A matter of some interest to persons who are concerned in the giving of public entertainments was brought before Mr. Marsh, S.M., at the Water Police Court yesterday. It appears that in December last a Mr. D'Arcy Read entered",170.7957305908203,Empty,1,2023-01-02T06:49:08Z,0,0,0,text/18870122-35-28353585.txt,Empty,Empty,Sydney,-33.865,151.2094444
3312,3595,82461,28413205,NOTES ON GHOSTS AND GOBLINS. (CONDENSED FROM THE CORNHILL MAGAZINE.),1873-06-30,6,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,3465,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article28413205,https://nla.gov.au/nla.news-page4091180,"THERE are few subjects more perplexing on a close examination, than the ideas of men about the supernatural (as distinguished from the religious). Whether we analyse particular superstitions and",13.272034645080566,Empty,0,Empty,0,0,0,text/18730630-35-28413205.txt,Empty,Empty,"TURÃ³, US, IRELAND, EU, WAL, AGAIN, US, BUCH, TB, SICKENS, DE, KILVE, ITRENUTINA, .TN.A, ITIM^T, ,IT.TFM, Ã§PN.TAINMG^THEJ^EA, FATHER, , PRANCE, BACHS, AGAIN",-35.46509329,142.4505534
3313,3596,82522,28594529,TRIFLES OF WIT AND HUMOR. A FIRESIDE GHOST—A HOB-GOBLIN. A NAMELESS DEED—AN]UNSIGNED WILL. HOMOEOPATHIC DIET FOR A RACER—A TABLED OAT. DIE HOUSE—AN HOSPITAL. NATURE'S WEAPONS—BLADES OF GRASS. IMAGINARY SCHOLARS—THE PUPILS OF YOUR EYES.,1870-08-25,3,7,"The South Australian Advertiser (Adelaide, SA : 1858 - 1889)",Article,1501,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article28594529,https://nla.gov.au/nla.news-page2894344,"When is a newspaper the sharpest?—When it is filed. Necessity has no law, but an uncommon number of lawyers.",46.47967529296875,Empty,0,Empty,0,0,0,text/18700825-7-28594529.txt,Empty,Empty,"Scotch, Western, Long, Pittsfield, Massachusetts, Bennington, Bennington",-30.46507712,152.83442
3314,3597,82543,28606107,"MATTHIAS, THE GHOST QUELLER.",1871-11-16,3,7,"The South Australian Advertiser (Adelaide, SA : 1858 - 1889)",Article,2849,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article28606107,https://nla.gov.au/nla.news-page2110480,""" Did you ever hear of such a thing as the ghost of a living person ?"" enquired ""Well,"" replied Laurence, ""I have",186.9751892089844,Empty,0,Empty,0,0,0,text/18711116-7-28606107.txt,Empty,Empty,"MATTHIAS, LAURENCE, SCOTCH, LAURENCE, IRISH, MAXIMILIAN, SWEDES, , MAXIMILIAN, SWEDISH, MAXIMILIAN, KATHENOW, SWEDKH, MAXIMILIAN, ITERANCE, GERMAN, SCHOOEKS, BTENDAL, LAURENCE, LAURENCE, MAXIMILIAN, BATHEUOW, SWEDISH, LAURENCE, MACK, SWEDISH",-33.889301,151.232309
3315,3598,82564,28622114,"PASSAGE OF THE HAMLET'S GHOST. (FROM THE MORETON BAY COURIER, JULY 2.)",1863-07-13,4,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,1575,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article28622114,https://nla.gov.au/nla.news-page1479325,"THE subjoined report of the passage of the Hamlet's Ghost, schooner, from Bennett's Whaling Station, on the Chesterfield Islands, in latitude 19 degrees 58 minutes S., and longitude 158 degrees 28 minutes E., was furnished to us by her captain and",110.64389038085938,Empty,1,2011-06-05T08:07:16Z,0,0,0,text/18630713-35-28622114.txt,Empty,Empty,"CHESTERFIELD ISLANDS, CAPTAIN, ANO, ANO, VICTORIA, AMERICAN,BEDFORD, N, S.S.W., S.S., BTRONG, BRISBANE",-31.87,115.8566667
3316,3599,82591,28632168,MY GHOSTS. (FROM HOUSEHOLD WORDS.),1857-07-01,8,35,The Sydney Morning Herald (NSW : 1842 - 1954),Article,3468,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article28632168,https://nla.gov.au/nla.news-page4093381,"""I do not believe in ghosts, becasue I have seen one,"" said somebody to a philosopher, who replied, ""And I do not believe in ghosts, because I have seen too many of them."" As for myself, I believe in",9.464018821716309,Empty,6,2017-11-05T11:01:17Z,0,0,0,text/18570701-35-28632168.txt,Empty,Empty,"Australia, Latinity, Virgil, Horace, Virgil, Virgil, North Western Railway, North Western",-37.81078649999995,144.97002859999995
3317,3600,82656,28682867,THE GHOST OF RUSSIAN HILL.,1872-02-06,3,7,"The South Australian Advertiser (Adelaide, SA : 1858 - 1889)",Article,4733,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article28682867,https://nla.gov.au/nla.news-page2281858,"A great deal has been written about the large trees, the magnificent scenery, and the vast gold-fields of California. Even its mammoth vegetables and",171.54673767089844,Empty,0,Empty,0,0,0,text/18720206-7-28682867.txt,Empty,Empty,"CALIFORNIA, CALIFORNIAN, SAN FRANCISCO, AMERICA, ST., SIRS, BAN, CALIFORNIA, RUSSIAN, AMERICA, CALIFORNIA, CAPE HORN, INDIAN, ISTHMUS, ISTHMUS, CALIFORNIA, ACAPNLCO, MEXICAN, RUS, AUSTRALIAN, CHINESE, , SPANISH, SPANISH, SPANISH, SPANISH, RUSSIAN, CALIFORNIAN, SPANISH, ITALIAN, SPANISH, ST., SPANISH, RUSSIAN, OCTOBER, ST., SPANISH, SPANISH, SPANISH, MN, SPANISH, RUSSIAN, SPANISH, AUSTRALIA, SPANISH, MN, RUSSIAN, ARGOSY",-32.66508972,150.9261472
3318,3601,82690,28693691,THE SERGEANTS GHOST STORY,1873-03-24,3,7,"The South Australian Advertiser (Adelaide, SA : 1858 - 1889)",Article,3289,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article28693691,https://nla.gov.au/nla.news-page2274754,"Everybody, or nearly everybody, young or old, loves a ghost story. It is not necessary to believe in its truth to derive enjoyment from it. The more",186.82310485839844,Empty,0,Empty,0,0,0,text/18730324-7-28693691.txt,Empty,Empty,"BRITISH, AMERICA, , GOVERNMENT HOUSE, IRELAND, GOVERNMENT HOUSE, SERGEANT, CAPTAIN, GOSPEL, HONTGAIN, GO, CAPTAIN PERCIVAL, SAMUEL, SAUL, TINA, NEW, STOREKEEPEN, ITALIAN, MALTESE, , BANIAN, COLLARS",-27.9384,121.23974
3319,3602,82790,28798489,THE GHOST STORY. TO TEE EDITOR.,1867-06-20,2,7,"The South Australian Advertiser (Adelaide, SA : 1858 - 1889)",Article,615,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article28798489,https://nla.gov.au/nla.news-page2104596,"Sir—l wish to correct a statement which appeared in your issue of the 17th instant, concerning a knocking at the doors of my house. I for one. have never believed in ghost stories, but",158.77012634277344,Empty,1,2011-12-18T09:31:59Z,0,0,0,text/18670620-7-28798489.txt,Empty,Empty,,Empty,Empty
3320,3603,82819,2930009,FATAL RESULT OF PERSONATING A GHOST.,1857-05-29,4,26,The Perth Gazette and Independent Journal of Politics and News (WA : 1848 - 1864),Article,762,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article2930009,https://nla.gov.au/nla.news-page719391,"A long investigation took place at Greehilllane, near Alfreton, on Monday afternoon, January 5, before Mr. Busby, one of the coroners for Derbyshire, touching the death of",159.50318908691406,Empty,2,2018-07-12T05:15:00Z,0,0,0,text/18570529-26-2930009.txt,Empty,Empty,"Alfreton, Alfreton, Hudson",-31.82722222,115.7805556
3321,3604,82831,2932909,THE DELUSION OF SPIRITUALISM.,1861-02-01,4,26,The Perth Gazette and Independent Journal of Politics and News (WA : 1848 - 1864),Article,1193,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article2932909,https://nla.gov.au/nla.news-page721334,"The world of the ""spiritualists"" is not our world. There is an era of mysticism, of ere dulity, and legerdemain—an auachronism removed by centuries from the age of pura",6.639495849609375,Empty,5,2020-11-13T06:19:23Z,0,0,0,text/18610201-26-2932909.txt,Empty,Empty,"Spiritualism, Hamlet, Suffolk, Great",-34.73684229,138.6566501
3322,3605,82858,29370388,SPIRITUALISM AND ITS EXPOSERS. TO THE EDITOR.,1879-04-23,6,7,"The South Australian Advertiser (Adelaide, SA : 1858 - 1889)",Article,1104,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article29370388,https://nla.gov.au/nla.news-page2905669,Sir—The tendency of some people who call themselves intelligent to rush to conclusions in the absence of data and without consideration commensurate with the gravity of the issues,7.037575721740723,Empty,0,Empty,0,0,0,text/18790423-7-29370388.txt,Empty,Empty,"Advertiser, Crookes, Cromwell, Science",-35.3596,145.7457
3323,3606,83034,2960583,"THE GHOST THAT APPEARED TO MRS. WHARTON. (FROM DICKENS'S ""HOUSEHOLD WORDS."")",1851-07-12,4,21,"The Courier (Hobart, Tas. : 1840 - 1859)",Article,4013,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article2960583,https://nla.gov.au/nla.news-page637669,"WHEN my mother was a girl, some romours began to steal through the town where she lived, about something having gone amiss with old Mrs. Wharton, for, If Mrs. Wharton was not known by all the",116.461181640625,Empty,7,2009-05-29T12:59:52Z,0,0,0,text/18510712-21-2960583.txt,Empty,Empty,"DICKENS, , , MIDDLETON",-31.50888888888889,143.00722222222223
3324,3607,83096,2977268,FUNNIMENTS. MR. HENFLICKE'S GHOST.,1877-03-20,2,29,"The Western Australian Times (Perth, WA : 1874 - 1879)",Article,574,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article2977268,https://nla.gov.au/nla.news-page729963,"Mr. Henflicke is one of the best of poliicians, but not always an obliging husband. Mrs. H[?]nflicke bas a tall and stately rosebush sitting in a tub, which",186.3133544921875,Empty,2,2019-07-10T06:58:39Z,0,0,0,text/18770320-29-2977268.txt,Empty,Empty,,Empty,Empty
3325,3608,83099,2977559,"GHOST, OR NO GHOST, THAT IS THE QUESTION. TO THE EDITOR OF THE W. A. TIMES.",1877-05-22,3,29,"The Western Australian Times (Perth, WA : 1874 - 1879)",Article,991,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article2977559,https://nla.gov.au/nla.news-page730197,"DEEAR MEASTUR HEDITUR—I du feal that tes a gud thing for tu hav sumbody to peal to for avice wen he es in truble, an yu bein bout the mos knowledgable man wot I du knaw in thease",146.52845764160156,Empty,0,Empty,0,0,0,text/18770522-29-2977559.txt,Empty,Empty,"GHOST, Muddy, Kuvera, Nukasl, Hamlet",-32.84261271,147.2167614
3326,3610,83246,3049194,ROUTED BY A GHOST. THE VICTIM OF AN OUTLAW REAPPEARS.,1893-06-09,6,30,"The West Australian (Perth, WA : 1879 - 1954)",Article,733,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article3049194,https://nla.gov.au/nla.news-page805012,"The beat-authentieated and alt[?]gether one of the mo[?]t interesting ghost stories of 1892 comes from the neighbourhood of Sweetwater, Ten[?]., s[?]ys the New York Morning Advertiser.",123.25086975097656,Empty,0,Empty,0,0,0,text/18930609-30-3049194.txt,Empty,Empty,", DUNCAN, SOUTHERN, LONDON, DUNCAN, DUNCAN, LONDON",-10.183333333333334,141.9
3327,3611,83258,3051922,THE STORY-TELLER. THE SLOWBOB FAMILY GHOST. PART II.,1893-08-26,6,30,"The West Australian (Perth, WA : 1879 - 1954)",Article,3202,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article3051922,https://nla.gov.au/nla.news-page806994,"""I have settled down at last to be a real old squire,"" said Timothy Slowbob, rubbing his hads, ""and if life is granted me, I will play the part well. Bless me, I",130.33456420898438,Empty,0,Empty,0,0,0,text/18930826-30-3051922.txt,Empty,Empty,", BURKE, BUCKINGHAMSHIRE, OXFORD, IRONSIDES, EDWARDS, STHANFIELD, NORMAN, , DINORAH, EARLY",-18.516666666666666,140.33333333333334
3328,3612,83259,3052063,THE STORY-TELLER. THE PRIORY GHOST.,1893-08-30,6,30,"The West Australian (Perth, WA : 1879 - 1954)",Article,3444,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article3052063,https://nla.gov.au/nla.news-page807073,"The one afternoon train was due at Middleford—a small, straggling, and not very prosperous town, where terminated a branch line from a junction on the South",158.57635498046875,Empty,0,Empty,0,0,0,text/18930830-30-3052063.txt,Empty,Empty,"SOUTH WESTERN, MIDDLEF, TURN-, BRADSHAW, MIDDLEFORD, YERSCHOYLE, , OXFORD, LAURENCE, LAURENCE, , MEREDITH",-21.27606806,155.7120272
3329,3613,83260,3052184,THE STORY-TELLER. THE PRIORY GHOST. PART II.,1893-09-02,6,30,"The West Australian (Perth, WA : 1879 - 1954)",Article,2975,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article3052184,https://nla.gov.au/nla.news-page807159,"Seeing that the other was disinclined to be communicative, Meredith changed the subject, introducing any topic he could think of which he thought might interest",139.54876708984375,Empty,4,2014-08-30T03:08:18Z,0,0,0,text/18930902-30-3052184.txt,Empty,Empty,"Madge, Laurence, Turkey, Laurence, Meredith, Partly, Laurence, Meredith, Meredith, Madge, Laurence, Laurence, Laurence",-31.51397,138.48929
3330,3614,83261,3052263,THE STORY-TELLER. THE PRIORY GHOST. PART III.,1893-09-06,6,30,"The West Australian (Perth, WA : 1879 - 1954)",Article,3266,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article3052263,https://nla.gov.au/nla.news-page807246,"""Sorry we have no better quarters to offer you, Meredith."" ""I am no sybarite, Verschoyle. You'll say that when you see ray room at home.",138.04232788085938,Empty,1,2014-11-29T07:04:25Z,0,0,0,text/18930906-30-3052263.txt,Empty,Empty,"Meredith, Meredith, Meredith, Laurence, Meredith, Madge, Madge, Priory, Laurence, Canada",-37.8456944444444,144.075972222222
3331,3615,83264,3053263,THE STORY-TELLER. THE GHOSTS OF HOCKING HALL.,1893-10-04,6,30,"The West Australian (Perth, WA : 1879 - 1954)",Article,3478,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article3053263,https://nla.gov.au/nla.news-page805879,In the latter part of the summer of 18— I was travelling over the county of Hocking. I found myself as the shades of evening,4.226440906524658,Empty,0,Empty,0,0,0,text/18931004-30-3053263.txt,Empty,Empty,"Hocking, Hocking, Sluggish, Turkish, Mediterranean, Greek, Dreamland",-31.76989,115.8187
3332,3616,83302,30580661,"A BUSH, GHOST STORY.",1870-06-09,1,84,Queanbeyan Age (NSW : 1867 - 1904),Article,2111,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article30580661,https://nla.gov.au/nla.news-page4533601,"HAVE you ever seen a ghost? No! Well, then, I have been more fortunate. It was not the ghost of stately dame in rustling brocade, nor the spirit of cavalier in",185.09054565429688,Empty,0,Empty,0,0,0,text/18700609-84-30580661.txt,Empty,Empty,"Syivk, Lai4, Mlidfeon, Mate",-32.419444444444444,142.30194444444444
